City,Lat,Lon,Zipcode
Chicago,41.8866,-87.621773,60601
Chicago,41.937635,-87.649908,60657
Chicago,41.893492,-87.62627,60611
Chicago,41.891179,-87.662536,60642
Chicago,41.977407,-87.679631,60625
Chicago,41.976831,-87.897274,60018
Chicago,41.977289,-87.898555,60018
Chicago,41.976038,-87.901151,60018
Chicago,41.976164,-87.901423,60018
Chicago,41.975846,-87.90271,60018
Chicago,41.97638,-87.901019,60018
Chicago,41.976837,-87.901229,60018
Chicago,41.97615,-87.902113,60018
Chicago,41.975937,-87.902146,60018
Chicago,41.975909,-87.902196,60018
Chicago,41.976687,-87.900947,60018
Chicago,41.974382,-87.900345,60018
Chicago,41.975283,-87.900295,60018
Chicago,41.974325,-87.897058,60018
Chicago,41.975637,-87.900779,60018
Chicago,41.974841,-87.900331,60018
Chicago,41.974665,-87.900254,60018
Chicago,41.973392,-87.90035,60018
Chicago,41.974776,-87.897823,60018
Chicago,41.975177,-87.899303,60018
Chicago,41.976628,-87.901059,60018
Chicago,41.975641,-87.903165,60018
Chicago,41.975143,-87.89967,60018
Chicago,41.974965,-87.900544,60018
Chicago,41.976141,-87.900948,60018
Chicago,41.975138,-87.899582,60018
Chicago,41.975422,-87.900581,60018
Chicago,41.976295,-87.668909,60640
Chicago,41.976306,-87.668258,60640
Chicago,41.917573,-87.667486,60642
Chicago,41.917667,-87.676536,60622
Chicago,41.916673,-87.677751,60647
Chicago,41.910373,-87.676434,60622
Chicago,41.912396,-87.678119,60647
Chicago,41.912499,-87.672467,60622
Chicago,41.906535,-87.669461,60622
Chicago,41.911918,-87.677316,60647
Chicago,41.961704,-87.673355,60640
Chicago,41.881761,-87.62735,60602
Chicago,41.881983,-87.624839,60603
Chicago,41.881887,-87.626803,60602
Chicago,41.832767,-87.614658,60616
Chicago,41.930278,-87.682561,60647
Chicago,41.930536,-87.682982,60647
Chicago,41.929712,-87.681784,60647
Chicago,41.795988,-87.725028,60632
Chicago,41.807559,-87.705368,60632
Chicago,41.791317,-87.594634,60637
Chicago,41.867649,-87.625586,60605
Chicago,41.791329,-87.59363,60637
Chicago,41.899108,-87.621583,60611
Chicago,41.935661,-87.644088,60657
Chicago,41.843937,-87.632723,60616
Chicago,41.975273,-87.903176,60018
Chicago,41.975414,-87.903444,60018
Chicago,41.975527,-87.903423,60018
Chicago,41.973431,-87.903178,60018
Chicago,41.975272,-87.90334,60018
Chicago,41.794128,-87.775255,60638
Chicago,41.737551,-87.628247,60620
Chicago,41.706868,-87.699998,60655
Chicago,41.924388,-87.789603,60639
Chicago,41.86721,-87.627099,60605
Chicago,41.896227,-87.668108,60622
Chicago,41.929976,-87.708638,60647
Chicago,41.935695,-87.662863,60657
Chicago,41.906086,-87.67102,60622
Chicago,41.937056,-87.665248,60657
Chicago,41.868678,-87.627263,60605
Chicago,41.862165,-87.623828,60605
Chicago,41.869102,-87.627224,60605
Chicago,41.871688,-87.627285,60605
Chicago,41.911031,-87.653751,60642
Chicago,41.912481,-87.654487,60642
Chicago,41.912753,-87.634956,60610
Chicago,41.912561,-87.634581,60610
Chicago,41.912687,-87.634956,60610
Chicago,41.910746,-87.634402,60610
Chicago,41.967323,-87.679331,60625
Chicago,41.968793,-87.688106,60625
Chicago,41.81611,-87.643835,60609
Chicago,41.816083,-87.641586,60609
Chicago,41.816127,-87.642595,60609
Chicago,41.923648,-87.639444,60614
Chicago,41.917305,-87.703584,60647
Chicago,41.885893,-87.625846,60601
Chicago,41.901985,-87.629323,60610
Chicago,41.922917,-87.697601,60647
Chicago,41.902677,-87.689323,60622
Chicago,41.903156,-87.689628,60622
Chicago,41.910661,-87.648091,60610
Chicago,41.912107,-87.66299,60642
Chicago,41.997417,-87.807096,60631
Chicago,41.99471,-87.802511,60631
Chicago,41.868371,-87.638535,60607
Chicago,41.868375,-87.638777,60607
Chicago,41.868527,-87.638782,60607
Chicago,41.86869,-87.638514,60607
Chicago,41.866877,-87.641778,60607
Chicago,41.88432,-87.623582,60601
Chicago,41.905188,-87.634715,60610
Chicago,41.884361,-87.623708,60601
Chicago,41.893134,-87.613781,60611
Chicago,41.86856,-87.632261,60607
Chicago,41.90509,-87.634346,60610
Chicago,41.92215,-87.63855,60614
Chicago,41.88508,-87.660584,60607
Chicago,41.92497,-87.700436,60647
Chicago,41.890238,-87.637207,60654
Chicago,41.890354,-87.63724,60654
Chicago,41.885526,-87.635568,60606
Chicago,41.904021,-87.63861,60610
Chicago,41.904004,-87.634289,60610
Chicago,41.895471,-87.636277,60654
Chicago,41.907808,-87.638609,60610
Chicago,41.906834,-87.638583,60610
Chicago,41.910678,-87.653715,60642
Chicago,41.914541,-87.654947,60614
Chicago,41.914758,-87.655268,60614
Chicago,41.914655,-87.655139,60614
Chicago,41.727499,-87.682035,60805
Chicago,41.766034,-87.570703,60649
Chicago,41.784035,-87.590452,60637
Chicago,41.836121,-87.646081,60608
Chicago,41.931447,-87.677434,60647
Chicago,41.954235,-87.664503,60613
Chicago,41.933757,-87.689877,60618
Chicago,41.932207,-87.702698,60647
Chicago,41.939595,-87.711398,60618
Chicago,41.93985,-87.711497,60618
Chicago,41.940134,-87.711505,60618
Chicago,41.928474,-87.642031,60614
Chicago,41.927327,-87.641717,60614
Chicago,42.010048,-87.675203,60626
Chicago,41.889195,-87.674847,60622
Chicago,41.968099,-87.754817,60630
Chicago,42.009592,-87.661992,60626
Chicago,41.889883,-87.67341,60622
Chicago,42.009333,-87.661902,60626
Chicago,41.859381,-87.666452,60608
Chicago,41.911645,-87.679945,60647
Chicago,41.942018,-87.689681,60618
Chicago,41.880965,-87.627966,60603
Chicago,41.882733,-87.628266,60602
Chicago,41.884306,-87.628399,60602
Chicago,41.88464,-87.628229,60601
Chicago,41.901675,-87.631637,60610
Chicago,41.913914,-87.654344,60614
Chicago,42.011867,-87.700407,60645
Chicago,42.012196,-87.700303,60645
Chicago,41.894716,-87.627894,60611
Chicago,41.857998,-87.663323,60608
Chicago,41.917854,-87.648686,60614
Chicago,41.79511,-87.585123,60637
Chicago,41.96154,-87.71212,60618
Chicago,41.882811,-87.630685,60602
Chicago,41.882396,-87.640508,60661
Chicago,41.968275,-87.688475,60625
Chicago,41.968177,-87.688074,60625
Chicago,41.968142,-87.688052,60625
Chicago,41.968107,-87.688037,60625
Chicago,41.968053,-87.688,60625
Chicago,41.967988,-87.687957,60625
Chicago,41.916805,-87.687645,60647
Chicago,41.919262,-87.697101,60647
Chicago,41.918377,-87.65204,60614
Chicago,41.83686,-87.663891,60608
Chicago,41.922471,-87.702409,60647
Chicago,41.910629,-87.675998,60622
Chicago,41.910624,-87.675932,60622
Chicago,41.896987,-87.626638,60611
Chicago,41.895958,-87.624661,60611
Chicago,41.939653,-87.682985,60618
Chicago,41.894954,-87.635052,60654
Chicago,41.903092,-87.69621,60622
Chicago,41.994996,-87.660178,60660
Chicago,41.879377,-87.626384,60604
Chicago,41.857751,-87.662389,60608
Chicago,41.903419,-87.671436,60622
Chicago,41.903285,-87.694117,60622
Chicago,41.891264,-87.655535,60642
Chicago,41.891246,-87.655651,60642
Chicago,41.88804,-87.624253,60601
Chicago,41.887597,-87.624849,60601
Chicago,41.886653,-87.626552,60601
Chicago,41.885947,-87.625517,60601
Chicago,41.884687,-87.626522,60601
Chicago,41.884276,-87.625992,60602
Chicago,41.884639,-87.626644,60601
Chicago,41.884642,-87.6269,60601
Chicago,41.885894,-87.625795,60601
Chicago,41.887323,-87.624847,60601
Chicago,41.883757,-87.625961,60602
Chicago,41.883076,-87.62502,60602
Chicago,41.8829,-87.626466,60602
Chicago,41.882526,-87.626473,60602
Chicago,41.882395,-87.627114,60602
Chicago,41.882528,-87.62596,60602
Chicago,41.88241,-87.62596,60602
Chicago,41.882275,-87.625955,60602
Chicago,41.881955,-87.625915,60603
Chicago,41.882848,-87.62595,60602
Chicago,41.882768,-87.625976,60602
Chicago,41.882618,-87.625963,60602
Chicago,41.882226,-87.626682,60602
Chicago,41.882235,-87.626797,60602
Chicago,41.882277,-87.627526,60602
Chicago,41.882371,-87.627537,60602
Chicago,41.882251,-87.626459,60602
Chicago,41.883462,-87.628179,60602
Chicago,41.88304,-87.626803,60602
Chicago,41.883733,-87.628192,60602
Chicago,41.884003,-87.628211,60602
Chicago,41.884167,-87.628197,60602
Chicago,41.885043,-87.62823,60601
Chicago,41.885417,-87.627686,60601
Chicago,41.886678,-87.626998,60601
Chicago,41.965628,-87.837936,60656
Chicago,41.952442,-87.791395,60634
Chicago,41.953602,-87.747979,60641
Chicago,41.952429,-87.810752,60634
Chicago,41.953254,-87.747697,60641
Chicago,41.969035,-87.674894,60640
Chicago,41.980171,-87.806681,60656
Chicago,41.882226,-87.640165,60661
Chicago,41.882176,-87.639371,60606
Chicago,41.88229,-87.640168,60661
Chicago,41.882334,-87.640173,60661
Chicago,41.882441,-87.640058,60661
Chicago,41.882536,-87.640653,60661
Chicago,41.8822,-87.640341,60661
Chicago,41.882283,-87.640345,60661
Chicago,41.882379,-87.640346,60661
Chicago,41.927439,-87.697639,60647
Chicago,41.862106,-87.642254,60607
Chicago,41.89184,-87.628341,60654
Chicago,41.691487,-87.680303,60655
Chicago,41.883889,-87.632655,60602
Chicago,41.883808,-87.640675,60661
Chicago,41.975115,-87.810902,60656
Chicago,41.951916,-87.708417,60618
Chicago,41.945502,-87.700664,60618
Chicago,41.945257,-87.700835,60618
Chicago,41.953522,-87.713114,60618
Chicago,41.953646,-87.698967,60618
Chicago,41.954183,-87.698654,60618
Chicago,41.954443,-87.698587,60618
Chicago,41.953681,-87.702647,60618
Chicago,41.953681,-87.702913,60618
Chicago,41.978213,-87.66884,60640
Chicago,41.891386,-87.635774,60654
Chicago,41.897641,-87.696965,60622
Chicago,41.910435,-87.672011,60622
Chicago,41.79414,-87.625978,60621
Chicago,41.889946,-87.628124,60654
Chicago,41.959827,-87.754119,60641
Chicago,41.809548,-87.620761,60653
Chicago,41.939566,-87.717877,60618
Chicago,41.765763,-87.566731,60649
Chicago,41.764675,-87.564963,60649
Chicago,41.766032,-87.568317,60649
Chicago,41.76635,-87.57476,60649
Chicago,41.764334,-87.564668,60649
Chicago,41.773377,-87.567336,60649
Chicago,41.766297,-87.579697,60649
Chicago,41.766343,-87.574883,60649
Chicago,41.766349,-87.574627,60649
Chicago,41.766384,-87.582386,60649
Chicago,41.765899,-87.582123,60649
Chicago,41.765963,-87.577454,60649
Chicago,41.766029,-87.568488,60649
Chicago,41.766038,-87.570555,60649
Chicago,41.95397,-87.66511,60613
Chicago,41.880284,-87.685483,60612
Chicago,41.899679,-87.626708,60611
Chicago,41.899772,-87.626748,60611
Chicago,41.899471,-87.626644,60611
Chicago,41.898074,-87.624385,60611
Chicago,41.898989,-87.626424,60611
Chicago,41.899643,-87.627226,60611
Chicago,41.899368,-87.627129,60610
Chicago,41.899797,-87.627306,60611
Chicago,41.900429,-87.627151,60611
Chicago,41.900619,-87.626995,60611
Chicago,41.889569,-87.624728,60611
Chicago,41.892702,-87.624557,60611
Chicago,41.893084,-87.624544,60611
Chicago,41.893163,-87.624587,60611
Chicago,41.892672,-87.623881,60611
Chicago,41.893888,-87.62392,60611
Chicago,41.893995,-87.623922,60611
Chicago,41.895155,-87.624664,60611
Chicago,41.893803,-87.623913,60611
Chicago,41.89533,-87.624672,60611
Chicago,41.895541,-87.624704,60611
Chicago,41.900602,-87.62723,60611
Chicago,41.900094,-87.627001,60611
Chicago,41.900155,-87.627038,60611
Chicago,41.900309,-87.6271,60611
Chicago,41.900086,-87.627904,60611
Chicago,41.900167,-87.627425,60611
Chicago,41.900259,-87.627452,60611
Chicago,41.901063,-87.627417,60611
Chicago,41.896468,-87.628561,60654
Chicago,41.892404,-87.622532,60611
Chicago,41.891629,-87.620501,60611
Chicago,41.891829,-87.608559,60611
Chicago,41.891675,-87.645516,60654
Chicago,41.961546,-87.701132,60618
Chicago,41.909964,-87.652865,60642
Chicago,41.790129,-87.596079,60637
Chicago,41.925207,-87.700841,60647
Chicago,41.929287,-87.707185,60647
Chicago,41.929576,-87.707212,60647
Chicago,41.929663,-87.70721,60647
Chicago,41.927951,-87.705208,60647
Chicago,41.927638,-87.704778,60647
Chicago,41.927806,-87.706202,60647
Chicago,41.927816,-87.70667,60647
Chicago,41.927814,-87.706333,60647
Chicago,41.934337,-87.715711,60618
Chicago,41.933142,-87.71377,60618
Chicago,41.926882,-87.69764,60647
Chicago,41.926765,-87.697638,60647
Chicago,41.931739,-87.712089,60647
Chicago,41.891534,-87.647792,60642
Chicago,41.931965,-87.72345,60647
Chicago,41.912627,-87.677689,60647
Chicago,41.908414,-87.677851,60622
Chicago,41.914146,-87.683536,60647
Chicago,41.914476,-87.684035,60647
Chicago,41.914669,-87.684332,60647
Chicago,41.914549,-87.677723,60647
Chicago,41.913999,-87.677375,60647
Chicago,41.912946,-87.677691,60647
Chicago,41.913077,-87.67734,60647
Chicago,41.910008,-87.677613,60622
Chicago,41.907005,-87.671904,60622
Chicago,41.904915,-87.669166,60622
Chicago,41.912303,-87.68104,60647
Chicago,41.912429,-87.681198,60647
Chicago,41.918119,-87.697427,60647
Chicago,41.918121,-87.697761,60647
Chicago,41.940271,-87.725476,60618
Chicago,41.924552,-87.708035,60647
Chicago,41.924532,-87.709408,60647
Chicago,41.924683,-87.694111,60647
Chicago,41.92507,-87.688621,60647
Chicago,41.900901,-87.686763,60622
Chicago,41.931958,-87.701145,60647
Chicago,41.917239,-87.710696,60647
Chicago,41.917281,-87.707398,60647
Chicago,41.917254,-87.710035,60647
Chicago,41.929894,-87.708986,60647
Chicago,41.901523,-87.686766,60622
Chicago,41.903057,-87.675494,60622
Chicago,41.903049,-87.676197,60622
Chicago,41.903428,-87.672233,60622
Chicago,41.903099,-87.672233,60622
Chicago,41.896086,-87.675304,60622
Chicago,41.91058,-87.679848,60647
Chicago,41.910517,-87.682699,60647
Chicago,41.91818,-87.689943,60647
Chicago,41.922333,-87.687801,60647
Chicago,41.895126,-87.623922,60611
Chicago,41.893253,-87.617896,60611
Chicago,41.890747,-87.627096,60611
Chicago,41.891701,-87.636305,60654
Chicago,41.907934,-87.673394,60622
Chicago,41.909813,-87.676845,60622
Chicago,41.917898,-87.677463,60622
Chicago,41.912806,-87.677702,60647
Chicago,41.912495,-87.677712,60647
Chicago,41.928016,-87.705465,60647
Chicago,41.932492,-87.712719,60618
Chicago,41.9103,-87.707518,60647
Chicago,41.939065,-87.698079,60618
Chicago,41.921129,-87.664246,60614
Chicago,41.938846,-87.767966,60634
Chicago,41.935379,-87.717934,60618
Chicago,41.936007,-87.719023,60618
Chicago,41.936394,-87.719653,60618
Chicago,41.936773,-87.719777,60618
Chicago,41.924356,-87.724587,60647
Chicago,41.971664,-87.668308,60640
Chicago,41.890904,-87.618267,60611
Chicago,41.8935,-87.623696,60611
Chicago,41.924778,-87.716527,60647
Chicago,41.924774,-87.716625,60647
Chicago,41.93171,-87.719104,60647
Chicago,41.931768,-87.707622,60647
Chicago,41.931768,-87.707918,60647
Chicago,41.932159,-87.707605,60647
Chicago,41.946231,-87.726963,60641
Chicago,41.946081,-87.726985,60641
Chicago,41.917116,-87.721195,60647
Chicago,41.917391,-87.719382,60647
Chicago,41.932597,-87.712942,60618
Chicago,41.931849,-87.712484,60647
Chicago,41.931641,-87.713066,60647
Chicago,41.931646,-87.71328,60647
Chicago,41.939149,-87.713229,60618
Chicago,41.908956,-87.675497,60622
Chicago,41.909052,-87.675644,60622
Chicago,41.909097,-87.675709,60622
Chicago,41.90914,-87.675776,60622
Chicago,41.909186,-87.675849,60622
Chicago,41.909363,-87.676127,60622
Chicago,41.90963,-87.676552,60622
Chicago,41.909678,-87.676619,60622
Chicago,41.909966,-87.676583,60622
Chicago,41.909928,-87.676526,60622
Chicago,41.909797,-87.676293,60622
Chicago,41.909617,-87.67602,60622
Chicago,41.909445,-87.675743,60622
Chicago,41.909401,-87.675672,60622
Chicago,41.909349,-87.675607,60622
Chicago,41.909306,-87.675539,60622
Chicago,41.909163,-87.675324,60622
Chicago,41.909119,-87.675254,60622
Chicago,41.909036,-87.675115,60622
Chicago,41.90899,-87.675049,60622
Chicago,41.908939,-87.674975,60622
Chicago,41.908553,-87.67438,60622
Chicago,41.908493,-87.674282,60622
Chicago,41.908199,-87.673816,60622
Chicago,41.908152,-87.673742,60622
Chicago,41.908452,-87.674676,60622
Chicago,41.908625,-87.674957,60622
Chicago,41.907986,-87.673463,60622
Chicago,41.907746,-87.673587,60622
Chicago,41.908037,-87.674057,60622
Chicago,41.907153,-87.672188,60622
Chicago,41.906837,-87.671684,60622
Chicago,41.906792,-87.671608,60622
Chicago,41.905982,-87.670338,60622
Chicago,41.905915,-87.670208,60622
Chicago,41.905581,-87.670194,60622
Chicago,41.905313,-87.669764,60622
Chicago,41.905104,-87.669432,60622
Chicago,41.904763,-87.668428,60622
Chicago,41.905276,-87.669232,60622
Chicago,41.906312,-87.670146,60622
Chicago,41.905165,-87.667956,60622
Chicago,41.903885,-87.66706,60622
Chicago,41.903549,-87.666468,60622
Chicago,41.90058,-87.66237,60642
Chicago,41.900405,-87.66212,60642
Chicago,41.902827,-87.6659,60642
Chicago,41.902527,-87.665431,60642
Chicago,41.902172,-87.664878,60642
Chicago,41.901894,-87.664428,60642
Chicago,41.910485,-87.688105,60647
Chicago,41.910496,-87.688016,60647
Chicago,41.910141,-87.687755,60647
Chicago,41.944421,-87.705161,60618
Chicago,41.906134,-87.677195,60622
Chicago,41.904799,-87.67746,60622
Chicago,41.903588,-87.67785,60622
Chicago,41.911213,-87.677665,60647
Chicago,41.908656,-87.677851,60622
Chicago,41.910378,-87.676525,60622
Chicago,41.910642,-87.675526,60622
Chicago,41.910422,-87.67484,60622
Chicago,41.910672,-87.673639,60622
Chicago,41.910425,-87.673537,60622
Chicago,41.910347,-87.679466,60622
Chicago,41.910341,-87.679565,60622
Chicago,41.91029,-87.682195,60622
Chicago,41.911081,-87.678321,60647
Chicago,41.911427,-87.679579,60647
Chicago,41.910901,-87.677338,60647
Chicago,41.911086,-87.677343,60647
Chicago,41.911149,-87.677314,60647
Chicago,41.911211,-87.677282,60647
Chicago,41.911453,-87.677657,60647
Chicago,41.911345,-87.677324,60647
Chicago,41.911447,-87.677332,60647
Chicago,41.911692,-87.677657,60647
Chicago,41.911866,-87.677316,60647
Chicago,41.911838,-87.677319,60647
Chicago,41.912026,-87.677354,60647
Chicago,41.912173,-87.677335,60647
Chicago,41.912826,-87.67734,60647
Chicago,41.913583,-87.677359,60647
Chicago,41.926958,-87.703693,60647
Chicago,41.925889,-87.701959,60647
Chicago,41.925653,-87.701551,60647
Chicago,41.925564,-87.701938,60647
Chicago,41.932026,-87.717337,60647
Chicago,41.931789,-87.717354,60647
Chicago,41.931497,-87.739067,60639
Chicago,41.924494,-87.712268,60647
Chicago,41.924825,-87.712374,60647
Chicago,41.924858,-87.710604,60647
Chicago,41.924518,-87.7099,60647
Chicago,41.924535,-87.709502,60647
Chicago,41.924533,-87.708988,60647
Chicago,41.903451,-87.671085,60622
Chicago,41.903458,-87.671168,60622
Chicago,41.903119,-87.671588,60622
Chicago,41.903442,-87.671774,60622
Chicago,41.903403,-87.674376,60622
Chicago,41.903403,-87.674454,60622
Chicago,41.903383,-87.674982,60622
Chicago,41.903066,-87.675772,60622
Chicago,41.903061,-87.675886,60622
Chicago,41.903021,-87.678163,60622
Chicago,41.924959,-87.698799,60647
Chicago,41.922042,-87.69718,60647
Chicago,41.91049,-87.6905,60647
Chicago,41.910665,-87.689934,60647
Chicago,41.910127,-87.690654,60647
Chicago,41.949451,-87.71328,60618
Chicago,41.948789,-87.713223,60618
Chicago,41.953774,-87.70648,60618
Chicago,41.939624,-87.685796,60618
Chicago,41.930069,-87.709598,60647
Chicago,41.930725,-87.710345,60647
Chicago,41.897895,-87.624388,60611
Chicago,41.899031,-87.6232,60611
Chicago,41.897222,-87.625053,60611
Chicago,41.896957,-87.625037,60611
Chicago,41.896512,-87.625014,60611
Chicago,41.896509,-87.625292,60611
Chicago,41.89602,-87.623924,60611
Chicago,41.894443,-87.623897,60611
Chicago,41.894625,-87.623916,60611
Chicago,41.894303,-87.623911,60611
Chicago,41.892932,-87.624509,60611
Chicago,41.893013,-87.62388,60611
Chicago,41.89285,-87.623908,60611
Chicago,41.891454,-87.624455,60611
Chicago,41.891524,-87.624777,60611
Chicago,41.892449,-87.622053,60611
Chicago,41.892448,-87.621972,60611
Chicago,41.892455,-87.621814,60611
Chicago,41.892707,-87.621728,60611
Chicago,41.926319,-87.672889,60614
Chicago,41.925224,-87.687447,60647
Chicago,41.925374,-87.687868,60647
Chicago,41.892793,-87.618741,60611
Chicago,41.892803,-87.618516,60611
Chicago,41.697814,-87.59808,60628
Chicago,41.961491,-87.730212,60630
Chicago,41.892461,-87.621892,60611
Chicago,41.890232,-87.627554,60611
Chicago,41.677092,-87.643373,60628
Chicago,42.018223,-87.691647,60645
Chicago,41.763294,-87.558571,60649
Chicago,41.997899,-87.686469,60659
Chicago,41.884346,-87.628219,60602
Chicago,41.883083,-87.635528,60606
Chicago,41.930187,-87.708894,60647
Chicago,41.890856,-87.617334,60611
Chicago,41.932177,-87.704829,60647
Chicago,41.932177,-87.703496,60647
Chicago,41.931976,-87.698677,60647
Chicago,41.931979,-87.698592,60647
Chicago,41.931986,-87.698522,60647
Chicago,41.931502,-87.711107,60647
Chicago,41.929835,-87.70841,60647
Chicago,41.929724,-87.708702,60647
