Zipcode,relative_score
1,0.6294373244233208
6,0.5955826547281292
7,0.5897286826388454
3,0.5859457628052375
9,0.582509332333039
4,0.5555805440116193
5,0.5299323402475986
2,0.527676211871517
0,0.36639083695820046
8,
